Temp,Windspeed,Wind direction,Atmospheric,Insolation,Rain,SIS11A_12.5-X,SIS11A_13.0-X,SIS11A_13.5-X,SIS11A_14.0-X,SIS11A_14.5-X,SIS11A_15.0-X,SIS11A_15.5-X,SIS11A_16.0-X,SIS11A_16.5-X,SIS11A_17.0-X,SIS11A_17.5-X,SIS11A_18.0-X,SIS20_15.0-X,SIS20_15.5-X,SIS20_16.0-X,SIS20_16.5-X,SIS20_17.0-X,SIS20_17.5-X,SIS20_18.0-X,SIS20_18.5-X,SIS20_19.0-X,SIS20_19.5-X,SIS20_20.0-X,SIS20_20.5-X
21.3,2.1,257,849.8,0,3,171.447998,171.3379974,175.1069946,176.0279999,175.7290039,146.5160065,-8.390999794,-25.16699982,-17.00099945,-17.46299934,-8.149999619,-1.667000055,182.6730042,178.776001,177.3399963,161.7250061,127.4660034,50.50099945,19.9470005,8.260000229,6.563000202,1.057999969,4.346000195,-0.446999997
21.2,1.6,266,851.1,0,2,171.1170044,170.9700012,174.8090057,175.7590027,175.5090027,146.3150024,-8.552000046,-25.31800079,-17.04500008,-17.52799988,-8.251000404,-1.659999967,182.4299927,178.651001,177.1399994,161.5749969,127.2699966,50.33100128,19.90800095,8.201000214,6.426000118,0.949999988,4.322999954,-0.463999987
21.2,1.8,249,849.9,0,1,171.2660065,171.1399994,174.9830017,175.9450073,175.6909943,146.4620056,-8.461000443,-25.24900055,-16.95999908,-17.43899918,-8.168999672,-1.648000002,182.6439972,178.7599945,177.2980042,161.6679993,127.4540024,50.4640007,19.9489994,8.298000336,6.583000183,1.047999978,4.372000217,-0.433999985
21.1,1.2,257,849.9,0,0.5,171.2779999,171.1439972,174.9389954,175.8379974,175.5980072,146.3789978,-8.505000114,-25.29100037,-17.00399971,-17.46299934,-8.215999603,-1.656000018,182.4279938,178.5850067,177.1940002,161.5540009,127.322998,50.32400131,19.86899948,8.241000175,6.568999767,1.036000013,4.34499979,-0.456
21.2,1.5,259,848.8,0,0.5,171.2779999,171.2070007,175.0140076,175.9519958,175.7359924,146.5420074,-8.390999794,-25.20100021,-16.84799957,-17.35300064,-8.104999542,-1.603999972,182.5829926,178.7960052,177.3619995,161.7400055,127.4309998,50.43299866,19.97200012,8.284999847,6.585000038,1.103999972,4.422999859,-0.388000011
21.3,1.5,246,848.7,0,0.5,171.3090057,171.1829987,174.9940033,175.9069977,175.5529938,146.3300018,-8.583999634,-25.35899925,-17.02099991,-17.51799965,-8.197999954,-1.65199995,182.5930023,178.8289948,177.345993,161.7570038,127.4660034,50.48899841,20.02300072,8.390999794,6.611000061,1.008999944,4.349999905,-0.414000005
21.9,0.7,236,850.1,0,0,171.4499969,171.2680054,175.1089935,176.0279999,175.6840057,146.4250031,-8.526000023,-25.32500076,-16.87100029,-17.40299988,-8.112999916,-1.565999985,182.5209961,178.697998,177.2420044,161.6170044,127.2699966,50.32300186,19.93099976,8.319000244,6.53399992,0.999000013,4.300000191,-0.453000009
21,1.1,268,846.9,0,1,171.5679932,171.4640045,175.2200012,176.1399994,175.8350067,146.5930023,-8.388999939,-25.13599968,-16.9109993,-17.49399948,-8.213000298,-1.577999949,182.7120056,178.8410034,177.3739929,161.7449951,127.4670029,50.52399826,20.08699989,8.345000267,6.518000126,0.977999985,4.321000099,-0.444999993
21.5,0.7,250,845.5,0,0,171.3899994,171.2480011,175.0500031,175.9839935,175.6549988,146.4589996,-8.335000038,-25.08399963,-16.91399956,-17.38999939,-8.133000374,-1.565000057,182.5460052,178.7330017,177.223999,161.6269989,127.3740005,50.47700119,20.04999924,8.32199955,6.52699995,0.986999989,4.359000206,-0.405000001
22.1,0.7,231,849,0,0,171.4589996,171.3190002,175.1470032,176.0789948,175.7749939,146.5749969,-8.390000343,-25.15800095,-16.90800095,-17.44199944,-8.161999702,-1.592000008,182.4960022,178.6320038,177.1649933,161.5399933,127.3219986,50.38000107,19.97200012,8.324000359,6.526000023,1.011999965,4.355999947,-0.444000006
22.8,0.7,234,848.7,0,0,171.5,171.3849945,175.2489929,176.177002,175.8880005,146.6820068,-8.286000252,-25.1060009,-16.84900093,-17.38599968,-8.079000473,-1.56400001,182.5630035,178.7359924,177.3139954,161.7189941,127.4430008,50.52299881,20.05999947,8.451999664,6.623000145,1.106999993,4.461999893,-0.356999993
22.8,0.8,255,851.2,0,0,171.2720032,171.1490021,174.9499969,175.8699951,175.5440063,146.3289948,-8.56400013,-25.3409996,-16.99699974,-17.47500038,-8.180000305,-1.57099998,182.3240051,178.5130005,177.0579987,161.4730072,127.2910004,50.3219986,19.95999908,8.305999756,6.528999805,1.067000031,4.34499979,-0.402999997
22.1,0.4,336,848.5,0,0,171.522995,171.4660034,175.272995,176.1609955,175.826004,146.5269928,-8.418999672,-25.22800064,-16.95199966,-17.44799995,-8.156999588,-1.552999973,182.397995,178.6159973,177.2619934,161.5780029,127.3379974,50.36600113,19.88599968,8.227000237,6.431000233,0.954999983,4.289999962,-0.512000024
21.3,0.4,99,850.1,0,0,171.2019958,171.1629944,175.0189972,175.9559937,175.6560059,146.4120026,-8.475999832,-25.15800095,-16.79500008,-17.33600044,-8.020000458,-1.480999947,182.4850006,178.6340027,177.1569977,161.5249939,127.2699966,50.29499817,19.92499924,8.31799984,6.558000088,1.07099998,4.382999897,-0.460999995
22.1,0.6,68,849.8,0,0,171.4340057,171.3000031,175.1499939,176.0910034,175.7420044,146.4550018,-8.524999619,-25.28700066,-16.91300011,-17.40099907,-8.140000343,-1.567999959,182.5099945,178.6759949,177.2279968,161.6719971,127.3899994,50.38700104,19.97599983,8.338000298,6.590000153,1.098999977,4.440999985,-0.418000013
21.6,0.4,93,853.7,0,0,171.5630035,171.4120026,175.2539978,176.1349945,175.798996,146.5579987,-8.37100029,-25.13599968,-16.87100029,-17.41300011,-8.175999641,-1.639999986,182.5800018,178.6990051,177.2709961,161.5809937,127.3399963,50.37900162,19.88800049,8.321000099,6.532000065,1.044999957,4.395999908,-0.439999998
21.6,0.4,94,848.1,0,0,171.4029999,171.253006,175.0829926,176.003006,175.6869965,146.4290009,-8.503000259,-25.22900009,-16.89699936,-17.41600037,-8.149999619,-1.654999971,182.7030029,178.7940063,177.3609924,161.7290039,127.3919983,50.42200089,19.98399925,8.387999535,6.610000134,1.126000047,4.445000172,-0.35800001
22.2,0.4,44,851.3,0,0,171.3809967,171.2279968,175.0789948,176.0079956,175.7420044,146.5359955,-8.446000099,-25.24200058,-16.82099915,-17.3560009,-8.107999802,-1.577999949,182.6040039,178.7819977,177.3079987,161.6889954,127.4059982,50.41799927,19.95299911,8.388999939,6.583000183,1.085999966,4.383999825,-0.421999991
22.2,0.3,133,850.2,0,0,171.447998,171.3070068,175.1439972,176.029007,175.7299957,146.4640045,-8.538999557,-25.29299927,-16.91600037,-17.37000084,-8.123000145,-1.610000014,182.7259979,178.8529968,177.4440002,161.7409973,127.5049973,50.48799896,20.0189991,8.361000061,6.540999889,0.995000005,4.359000206,-0.467000008
22.2,0.5,21,850.2,0,0,171.4559937,171.2590027,175.1399994,176.0619965,175.7409973,146.4880066,-8.454999924,-25.12999916,-16.83600044,-17.36599922,-8.215999603,-1.694000006,182.6260071,178.7810059,177.3869934,161.7740021,127.4820023,50.50999832,20.01799965,8.432999611,6.59800005,1.111999989,4.443999767,-0.379000008
21.7,0.3,67,849.4,0,0,171.5110016,171.4060059,175.2440033,176.173996,175.848999,146.6300049,-8.362999916,-25.1970005,-16.88800049,-17.43300056,-8.187000275,-1.629999995,182.5410004,178.6410065,177.2539978,161.5939941,127.3929977,50.31600189,19.80800056,8.229000092,6.500999928,0.989000022,4.364999771,-0.395999998
21.8,0.4,70,850.5,0,0,171.477005,171.2830048,175.1320038,176.0310059,175.6029968,146.3840027,-8.505000114,-25.23999977,-16.84700012,-17.37299919,-8.147000313,-1.63499999,182.7819977,178.897995,177.4799957,161.8659973,127.5319977,50.52600098,20.02799988,8.392000198,6.584000111,1.075000048,4.389999866,-0.411000013
21.8,0.4,53,846.2,0,0,171.5780029,171.3910065,175.2310028,176.1600037,175.7680054,146.5720062,-8.397999763,-25.17499924,-16.94300079,-17.43099976,-8.152999878,-1.605000019,182.7870026,178.8379974,177.3999939,161.753006,127.4820023,50.45899963,20.01399994,8.427000046,6.606999874,1.100000024,4.441999912,-0.407000005
21.8,0.5,49,850.9,0,0,171.5930023,171.4649963,175.3509979,176.2599945,175.8950043,146.6470032,-8.354000092,-25.10300064,-16.84799957,-17.41500092,-8.18599987,-1.623000026,182.5870056,178.6840057,177.2420044,161.6069946,127.3010025,50.34799957,19.96699905,8.357000351,6.578999996,1.110999942,4.443999767,-0.388999999
21.8,0.5,88,848.9,0,0,171.4149933,171.2579956,175.0449982,175.977005,175.6239929,146.3390045,-8.642999649,-25.45100021,-17.05999947,-17.55200005,-8.262000084,-1.684999943,182.5180054,178.522995,177.0899963,161.4869995,127.2699966,50.2519989,19.83200073,8.255000114,6.487999916,1.021000028,4.296000004,-0.474000007
22.1,0.4,11,849.7,0,0,171.2839966,171.1459961,174.9839935,175.8930054,175.5650024,146.3549957,-8.619000435,-25.33699989,-17.01300049,-17.50099945,-8.24600029,-1.699000001,182.4069977,178.4810028,177.0800018,161.4920044,127.2160034,50.22200012,19.73900032,8.170999527,6.419000149,0.970000029,4.300000191,-0.449999988
22.6,0.5,282,849.9,0,0,171.3679962,171.272995,175.1380005,176.0480042,175.6580048,146.3670044,-8.588999748,-25.33600044,-17.0909996,-17.62599945,-8.289999962,-1.708999991,182.7319946,178.8509979,177.3829956,161.7290039,127.4909973,50.47700119,20.0170002,8.366000175,6.578000069,1.090999961,4.402999878,-0.414999992
23.3,0.5,231,852.8,0,0,171.348999,171.2429962,175.0570068,175.9940033,175.6820068,146.4029999,-8.592000008,-25.34799957,-16.95899963,-17.45899963,-8.154999733,-1.578999996,182.6710052,178.7839966,177.3000031,161.6849976,127.4380035,50.44900131,19.9489994,8.324999809,6.47300005,0.986000001,4.309999943,-0.451999992
23.2,0.8,5,850.5,0,0,171.3589935,171.2429962,175.0590057,175.9279938,175.6069946,146.322998,-8.696000099,-25.39800072,-17.10700035,-17.61300087,-8.305000305,-1.720000029,182.8110046,178.9100037,177.404007,161.7929993,127.5070038,50.51699829,20.02199936,8.378000259,6.617000103,1.047000051,4.329999924,-0.441000015
23.5,0.7,357,850.9,9,0,171.5110016,171.3930054,175.2460022,176.1649933,175.8820038,146.7089996,-8.270000458,-25.0720005,-16.86700058,-17.36700058,-8.152999878,-1.60800004,182.7290039,178.7310028,177.3350067,161.7610016,127.4660034,50.49900055,19.98600006,8.354000092,6.56400013,1.06400001,4.355999947,-0.444000006
23.8,0.7,15,856.5,2,0,171.2630005,171.1060028,174.977005,175.947998,175.6880035,146.4909973,-8.467000008,-25.25399971,-16.97999954,-17.51099968,-8.253000259,-1.671000004,182.6750031,178.6900024,177.1730042,161.5740051,127.3720016,50.30500031,19.76300049,8.220000267,6.438000202,0.961000025,4.303999901,-0.463
23.1,1,47,855,0,0,171.2830048,171.2149963,175.0140076,175.9400024,175.6159973,146.4250031,-8.487000465,-25.3220005,-16.99699974,-17.43700027,-8.203000069,-1.644999981,182.5019989,178.6329956,177.223999,161.6190033,127.3990021,50.39799881,19.91200066,8.281000137,6.489999771,1.059999943,4.28399992,-0.470999986
22.5,1.3,27,849.5,0,0,171.4160004,171.3049927,175.1239929,176.0319977,175.753006,146.5180054,-8.484999657,-25.25200081,-16.9470005,-17.44199944,-8.197999954,-1.631000042,182.4819946,178.6499939,177.3059998,161.6799927,127.435997,50.43799973,19.94199944,8.394000053,6.580999851,1.113999963,4.414999962,-0.423999995
22.4,0.9,24,851.4,0,0,171.2940063,171.121994,174.9660034,175.8739929,175.6000061,146.4049988,-8.593000412,-25.38299942,-17.00300026,-17.51499939,-8.225000381,-1.654000044,182.6560059,178.7890015,177.3309937,161.6920013,127.4369965,50.40399933,19.94000053,8.399000168,6.570000172,1.082000017,4.380000114,-0.485000014
22.3,1,353,844.9,0,0,171.2359924,171.1549988,175.0019989,175.9570007,175.6549988,146.4869995,-8.43599987,-25.21999931,-16.95199966,-17.51000023,-8.265999794,-1.646999955,182.75,178.7259979,177.276001,161.6000061,127.362999,50.38899994,19.93300056,8.368000031,6.603000164,1.131999969,4.376999855,-0.460999995
22,0.8,272,854.6,0,0,171.427002,171.3159943,175.147995,175.970993,175.6849976,146.4830017,-8.49600029,-25.25099945,-16.94300079,-17.47999954,-8.222999573,-1.620000005,182.6820068,178.798996,177.3309937,161.6970062,127.4349976,50.44900131,19.99399948,8.381999969,6.576000214,1.082999945,4.402999878,-0.453000009
21.5,0.6,270,853.1,0,0,171.5399933,171.3970032,175.2169952,176.0780029,175.8370056,146.5910034,-8.352000237,-25.19499969,-16.87299919,-17.40500069,-8.119000435,-1.666000009,182.5709991,178.701004,177.2310028,161.602005,127.3199997,50.33399963,19.86700058,8.251000404,6.440000057,0.921000004,4.275000095,-0.493000001
21.2,0.7,230,846.3,0,0,171.5039978,171.397995,175.2440033,176.1670074,175.9089966,146.6889954,-8.333999634,-25.18300056,-16.86300087,-17.37599945,-8.144000053,-1.626000047,182.6040039,178.7059937,177.2830048,161.6459961,127.3840027,50.37200165,19.8920002,8.340999603,6.5,1.031999946,4.340000153,-0.467000008
21.6,0.8,268,850.7,0,0,171.6069946,171.4700012,175.3760071,176.3670044,176.003006,146.7610016,-8.284999847,-25.11499977,-16.81399918,-17.36000061,-8.154000282,-1.684999943,182.602005,178.7330017,177.3609924,161.6089935,127.3079987,50.25799942,19.79199982,8.218000412,6.350999832,0.896000028,4.276000023,-0.5
21.9,0.8,284,845.7,0,0,171.4129944,171.3350067,175.1589966,176.0919952,175.7810059,146.6100006,-8.355999947,-25.22500038,-17.00799942,-17.47200012,-8.199999809,-1.682000041,182.5800018,178.7200012,177.2879944,161.6569977,127.4469986,50.43700027,19.93700027,8.329000473,6.518000126,1.039000034,4.372000217,-0.446999997
21.6,0.7,279,853.1,0,0,171.4299927,171.3309937,175.1589966,176.0740051,175.7980042,146.6170044,-8.399999619,-25.21899986,-16.9489994,-17.43899918,-8.184000015,-1.664999962,182.6309967,178.8200073,177.3390045,161.6179962,127.413002,50.34799957,19.9109993,8.321000099,6.540999889,1.024999976,4.374000072,-0.416000009
21.3,0.9,265,847.4,0,0,171.6929932,171.6459961,175.4559937,176.3280029,175.9960022,146.7949982,-8.255000114,-25.06900024,-16.86300087,-17.36000061,-8.131999969,-1.63499999,182.6759949,178.7890015,177.3370056,161.6950073,127.461998,50.47900009,20.03700066,8.385000229,6.572000027,1.082000017,4.428999901,-0.386000007
21.2,0.7,255,845,0,0,171.2339935,171.1629944,174.9790039,175.8829956,175.5899963,146.4160004,-8.586999893,-25.37199974,-17.02300072,-17.51600075,-8.227000237,-1.695000052,182.5720062,178.6820068,177.3130035,161.6609955,127.4580002,50.42699814,19.95400047,8.329000473,6.531000137,1.047999978,4.410999775,-0.425000012
20.7,0.6,252,849.1,0,0,171.2039948,171.1230011,174.9960022,175.8470001,175.5679932,146.4349976,-8.562000275,-25.36000061,-17.03000069,-17.52499962,-8.284999847,-1.700000048,182.5670013,178.6730042,177.2550049,161.6349945,127.3430023,50.35900116,19.91200066,8.177000046,6.403999805,0.930000007,4.278999805,-0.481999993
20.2,0.7,256,850.4,0,1.5,171.2149963,171.0899963,174.9019928,175.8630066,175.6190033,146.4810028,-8.548999786,-25.32299995,-17.08799934,-17.53899956,-8.281999588,-1.713000059,182.529007,178.6860046,177.276001,161.6360016,127.387001,50.31900024,19.90399933,8.340000153,6.53399992,1.050999999,4.423999786,-0.421999991
20,0.8,253,845.6,0,1,171.2910004,171.1889954,175.0399933,176.0269928,175.7230072,146.4839935,-8.55300045,-25.38500023,-17.02300072,-17.47800064,-8.19299984,-1.648000002,182.673996,178.6799927,177.2799988,161.677002,127.4430008,50.43000031,19.91699982,8.270999908,6.484000206,1.029000044,4.316999912,-0.423999995
20.1,0.7,244,857.5,0,0.5,171.1880035,171.0480042,174.8419952,175.746994,175.4949951,146.3529968,-8.645999908,-25.46500015,-17.08600044,-17.56200027,-8.244999886,-1.697000027,182.5099945,178.5690002,177.2460022,161.6109924,127.3420029,50.32699966,19.93099976,8.307999611,6.498000145,1.014000058,4.359000206,-0.411000013
20,0.4,223,843.3,0,0.5,171.3999939,171.2519989,175.0189972,175.9100037,175.6419983,146.4369965,-8.673999786,-25.51199913,-17.13400078,-17.59700012,-8.204999924,-1.656000018,182.5720062,178.7740021,177.3410034,161.6589966,127.4100037,50.40399933,19.95700073,8.373999596,6.587999821,1.100999951,4.468999863,-0.36500001
20.2,0.8,226,852.8,0,0.5,171.4609985,171.345993,175.1049957,176.0460052,175.7709961,146.5319977,-8.538999557,-25.37199974,-16.95800018,-17.48600006,-8.217000008,-1.65199995,182.6569977,178.7660065,177.3529968,161.720993,127.4339981,50.40499878,19.89599991,8.194999695,6.40899992,0.949999988,4.289999962,-0.495000005
20.9,0.8,222,848.9,0,0,171.3159943,171.1419983,174.9669952,175.9120026,175.6430054,146.4389954,-8.543000221,-25.31500053,-17.04199982,-17.5189991,-8.190999985,-1.692000031,182.6849976,178.822998,177.3860016,161.6710052,127.4499969,50.43399811,19.9109993,8.312000275,6.46999979,1.013000011,4.335000038,-0.442999989
20.8,0.4,249,847.6,0,0,171.1450043,171.026001,174.8379974,175.8370056,175.6380005,146.4170074,-8.572999954,-25.44400024,-17.15099907,-17.59799957,-8.279000282,-1.751000047,182.5240021,178.6320038,177.3170013,161.6950073,127.4300003,50.45199966,20.00300026,8.420999527,6.577000141,1.125,4.43900013,-0.432999998
20.6,0.7,241,848.3,0,0,171.2740021,171.1799927,174.9689941,175.9109955,175.6029968,146.3439941,-8.598999977,-25.36499977,-17.0529995,-17.54400063,-8.253000259,-1.70599997,182.7380066,178.9109955,177.5269928,161.8289948,127.6279984,50.66799927,20.18300056,8.463000298,6.664000034,1.159999967,4.504000187,-0.477999985
20.6,0.7,249,847.7,0,0.5,171.503006,171.4019928,175.1829987,176.1150055,175.8939972,146.7019958,-8.333000183,-25.13100052,-16.89800072,-17.45400047,-8.17800045,-1.636999965,182.4900055,178.6100006,177.2259979,161.5679932,127.3509979,50.3390007,19.88599968,8.31499958,6.565999985,1.087000012,4.459000111,-0.414999992
21.6,0.7,11,850.7,0,0,171.3950043,171.302002,175.0850067,176.0279999,175.7890015,146.5299988,-8.515000343,-25.31100082,-17.07099915,-17.50099945,-8.210000038,-1.718000054,182.6300049,178.7539978,177.2940063,161.7129974,127.4140015,50.45600128,20.03499985,8.460000038,6.639999866,1.101999998,4.494999886,-0.354000002
21.5,0.9,4,848.9,0,0,171.6239929,171.5720062,175.3789978,176.2689972,176.0180054,146.802002,-8.282999992,-25.12400055,-16.86899948,-17.38400078,-8.100999832,-1.641000032,182.8000031,178.9380035,177.4450073,161.7559967,127.5429993,50.5909996,20.14800072,8.508999825,6.737999916,1.23300004,4.538000107,-0.340000004
21.2,0.6,251,849.4,0,0,171.3509979,171.2920074,175.0950012,176.0610046,175.7830048,146.6109924,-8.423999786,-25.28499985,-16.95800018,-17.48200035,-8.166000366,-1.616999984,182.7310028,178.9230042,177.3849945,161.6840057,127.4639969,50.49200058,20.06699944,8.470999718,6.659999847,1.118000031,4.461999893,-0.400000006
20.9,0.7,252,852.3,0,0,171.3910065,171.3289948,175.1470032,176.1109924,175.8430023,146.6649933,-8.373999596,-25.15600014,-16.90699959,-17.48600006,-8.178999901,-1.679999948,182.7949982,178.8329926,177.3800049,161.7279968,127.5240021,50.48799896,20.03899956,8.373000145,6.547999859,1.082999945,4.386000156,-0.426999986
21.2,0.8,309,847.8,0,0.5,171.5059967,171.3820038,175.1490021,176.1759949,175.9279938,146.7440033,-8.321000099,-25.18000031,-16.89500046,-17.39800072,-8.090999603,-1.636000037,183.0650024,179.0509949,177.572998,161.9420013,127.637001,50.60300064,20.09700012,8.479000092,6.647999763,1.118999958,4.461999893,-0.395999998
21.2,0.9,249,849,0,0,171.4850006,171.404007,175.2350006,176.2180023,176.0019989,146.7929993,-8.277000427,-25.06500053,-16.87700081,-17.375,-8.133000374,-1.644999981,182.8789978,178.9660034,177.5269928,161.9179993,127.6360016,50.6570015,20.14500046,8.411999702,6.585999966,1.08099997,4.454999924,-0.411000013
20.9,0.8,303,854.2,0,0.5,171.5269928,171.404007,175.1779938,176.0910034,175.8390045,146.6699982,-8.401000023,-25.26799965,-16.93799973,-17.45199966,-8.133000374,-1.578999996,182.5610046,178.6600037,177.2149963,161.526001,127.3010025,50.31299973,19.88199997,8.338999748,6.578999996,1.047000051,4.334000111,-0.472000003
20.9,0.9,239,849.9,0,0,171.6139984,171.4810028,175.3049927,176.1490021,175.8999939,146.7290039,-8.286000252,-25.12400055,-16.87199974,-17.375,-8.133999825,-1.672999978,182.6560059,178.7570038,177.3179932,161.6569977,127.4229965,50.44499969,20.00600052,8.333000183,6.510000229,1.011999965,4.402999878,-0.481000006
20.8,0.6,194,849.5,0,0,171.5,171.3789978,175.201004,176.1119995,175.8589935,146.6089935,-8.423999786,-25.30599976,-16.88500023,-17.37400055,-8.012999535,-1.644000053,182.6349945,178.7230072,177.253006,161.6309967,127.3450012,50.2859993,19.89299965,8.255999565,6.493999958,0.93599999,4.348999977,-0.529999971
21.2,0.8,185,857.6,0,0,171.3329926,171.2330017,175.0390015,175.9949951,175.723999,146.5099945,-8.562999725,-25.2670002,-16.99200058,-17.4279995,-8.126999855,-1.671000004,182.5700073,178.6929932,177.3070068,161.6470032,127.4670029,50.42900085,20.04800034,8.300000191,6.507999897,1.032999992,4.43900013,-0.419999987
21.3,0.9,283,845.8,0,0,171.4649963,171.378006,175.1609955,176.1100006,175.7969971,146.5800018,-8.413000107,-25.23200035,-16.95299911,-17.45400047,-8.140000343,-1.656999946,182.5800018,178.6970062,177.3159943,161.677002,127.4430008,50.40200043,19.90999985,8.305999756,6.596000195,1.088999987,4.443999767,-0.43900001
